id,province,district,property_type,bedrooms,baths,floor_area,nearby_stations,nearby_station_distance,nearby_supermarkets,nearby_shops,facilities,price,station_name,station_distance,total_facilities
11029400,Bangkok,Bang Sue,Condo,1.0,1.0,27,3,"[['BL10/PP16 Tao Poon MRT', 290], ['RN01/RW01 SRT Bang Sue Grand', 800], ['BL11 Bang Sue MRT', 810]]",3.0,8,"['Cafes', 'Car Park', 'CCTV', 'Drop Off Point', 'Eateries', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool']",4000000,Tao Poon MRT,290,14
10992653,Nonthaburi,Bang Bua Thong,Condo,1.0,1.0,23,1,"[['PP01 Khlong Bang Phai MRT', 370]]",9.0,13,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', '24 hours security', 'Swimming pool']",1290000,Khlong Bang Phai MRT,370,7
9541381,Bangkok,Phaya Thai,Condo,2.0,1.0,60,2,"[['N6 Sena Ruam BTS', 300], ['N7 Saphan Kwai BTS', 700]]",14.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",6880000,Sena Ruam BTS,300,8
10971541,Nonthaburi,Bang Bua Thong,Townhouse,4.0,2.0,120,0,,5.0,3,[],2990000,-,0,0
11011292,Bangkok,Chatuchak,Condo,1.0,1.0,35,2,"[['BL15 Lat Phrao MRT', 560], ['BL16 Ratchadaphisek MRT', 560]]",8.0,8,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",2590000,Lat Phrao MRT,560,8
11007918,Bangkok,Suan Luang,Condo,1.0,1.0,30,1,"[['E9 On Nut BTS', 990]]",7.0,12,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Launderette', 'Library', 'Lounge', '24 hours security', 'Swimming pool']",3100000,On Nut BTS,990,10
11017375,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,1,"[['E15 Samrong BTS', 630]]",15.0,20,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1590000,Samrong BTS,630,7
11031025,Bangkok,Din Daeng,Condo,2.0,1.0,43,3,"[['BL20 Phra Ram 9 MRT', 230], ['A6 Makkasan Airport Link', 660], ['E4 Asok BTS', 730]]",10.0,20,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Launderette', '24 hours security', 'Steam bath', 'Swimming pool']",8150000,Phra Ram 9 MRT,230,9
10892529,Bangkok,Watthana,Condo,2.0,1.0,43,0,,17.0,13,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Wading pool']",6800000,-,0,5
10856132,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,2.0,106,0,,0.0,1,"['Community Garden', 'CCTV', 'Jogging track', '24 hours security']",4850000,-,0,4
9668816,Bangkok,Khlong San,Condo,2.0,2.0,74,3,"[['G1/S7 Krung Thon Buri BTS', 350], ['G2 Charoen Nakhon BTS', 590], ['S6 Saphan Taksin BTS', 840]]",12.0,20,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",8400000,Krung Thon Buri BTS,350,8
10812769,Samut Prakan,Bang Phli,Townhouse,4.0,3.0,175,0,,2.0,3,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",4690000,-,0,7
10903939,Nonthaburi,Pak Kret,Detached House,4.0,2.0,155,0,,2.0,1,[],3290000,-,0,0
10817792,Bangkok,Nong Chok,Detached House,3.0,3.0,142,0,,3.0,2,"['Adult Fitness Stations', 'Clubhouse', 'Community Garden', 'Lift lobby', 'Playground', 'Swimming pool']",4990000,-,0,6
10967844,Samut Prakan,Bang Phli,Condo,1.0,1.0,25,0,,5.0,10,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1700000,-,0,8
11033877,Bangkok,Prawet,Townhouse,4.0,2.0,115,0,,3.0,2,"['Covered car park', 'Clubhouse', 'Playground', '24 hours security', 'Swimming pool', 'Wading pool']",3300000,-,0,6
10756917,Bangkok,Watthana,Condo,1.0,1.0,29,1,"[['E5 Phrom Phong BTS', 490]]",19.0,20,"['Car Park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Lounge', 'Playground', '24 hours security', 'Steam bath', 'Swimming pool']",7252000,Phrom Phong BTS,490,9
10811813,Bangkok,Chatuchak,Condo,1.0,1.0,33,2,"[['N13 Kasetsart University BTS', 680], ['N12 Sena Nikhom BTS', 900]]",6.0,6,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",2250000,Kasetsart University BTS,680,9
10613058,Nonthaburi,Mueang Nonthaburi,Condo,2.0,2.0,67,2,"[['PP13 Yaek Tiwanon MRT', 250], ['PP12 Ministry of Public Health MRT', 840]]",3.0,5,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', '24 hours security', 'Swimming pool']",4500000,Yaek Tiwanon MRT,250,7
10823876,Bangkok,Phra Khanong,Condo,1.0,1.0,24,2,"[['E11 Punnawithi BTS', 580], ['E12 Udom Suk BTS', 690]]",5.0,13,"['Basement car park', 'Car Park', 'Covered car park', 'CCTV', 'Swimming pool']",1957000,Punnawithi BTS,580,5
10640366,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,23,0,,5.0,3,"['Basketball court', 'Covered car park', 'Fitness corner', 'Library', 'Swimming pool']",1190000,-,0,5
10878119,Bangkok,Yan Nawa,Condo,1.0,1.0,33,0,,15.0,20,"['Covered car park', '24 hours security', 'Swimming pool']",2100000,-,0,3
10711269,Bangkok,Bang Sue,Condo,1.0,1.0,27,2,"[['BL10/PP16 Tao Poon MRT', 30], ['BL09 Bang Pho MRT', 960]]",6.0,8,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3300000,Tao Poon MRT,30,6
10984413,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,188,0,,2.0,5,"['Covered car park', 'CCTV', '24 hours security']",3990000,-,0,3
10981325,Bangkok,Prawet,Townhouse,3.0,4.0,190,0,,2.0,3,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5000000,-,0,7
10984185,Nonthaburi,Bang Yai,Townhouse,4.0,3.0,160,0,,0.0,5,[],2990000,-,0,0
11034837,Nonthaburi,Bang Yai,Townhouse,4.0,3.0,100,0,,5.0,3,[],3290000,-,0,0
10394967,Nonthaburi,Bang Yai,Townhouse,1.0,1.0,1,0,,4.0,13,[],2500000,-,0,0
10771529,Bangkok,Huai Khwang,Condo,1.0,1.0,55,0,,9.0,13,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",3600000,-,0,8
5619644,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,90,0,,1.0,2,['24 hours security'],1690000,-,0,1
10978638,Nonthaburi,Pak Kret,Condo,2.0,2.0,64,0,,3.0,1,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Launderette', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",3900000,-,0,10
11011577,Bangkok,Khlong Toei,Condo,1.0,1.0,26,2,"[['BL23 Queen Sirikit National Convention Centre MRT', 780], ['E5 Phrom Phong BTS', 890]]",20.0,20,"['Car Park', 'Covered car park', ""Children's Playground"", 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Launderette', 'Multi-Storey Car Park', '24 hours security', 'Swimming pool']",5900000,Queen Sirikit National Convention Centre MRT,780,12
10637884,Samut Prakan,Bang Phli,Detached House,3.0,2.0,130,0,,12.0,10,"['Car Park', 'Clubhouse', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Jogging track', 'Mini-Mart', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",6500000,-,0,12
10933629,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,120,0,,2.0,6,"['Covered car park', '24 hours security']",1490000,-,0,2
11031680,Samut Prakan,Phra Samut Jadee,Townhouse,3.0,2.0,100,0,,5.0,3,[],1790000,-,0,0
10075704,Bangkok,Chatuchak,Condo,2.0,2.0,44,1,"[['N13 Kasetsart University BTS', 650]]",7.0,5,"['Car Park', ""Children's Playground"", 'CCTV', 'Fitness corner', 'Function room', 'Lift lobby', '24 hours security', 'Swimming pool']",3800000,Kasetsart University BTS,650,8
11027370,Nonthaburi,Bang Kruai,Townhouse,3.0,2.0,125,0,,5.0,1,[],2490000,-,0,0
10611398,Bangkok,Watthana,Condo,1.0,1.0,53,3,"[['BL22 Sukhumvit MRT', 550], ['BL21 Phetchaburi MRT', 560], ['E4 Asok BTS', 680]]",11.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",8900000,Sukhumvit MRT,550,5
10968326,Samut Prakan,Bang Phli,Condo,1.0,1.0,25,0,,5.0,10,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1370000,-,0,8
10863054,Bangkok,Chatuchak,Condo,1.0,1.0,29,0,,6.0,9,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1600000,-,0,7
10628262,Samut Prakan,Mueang Samut Prakan,Condo,2.0,1.0,35,1,"[['E14 Bearing BTS', 620]]",15.0,20,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', '24 hours security', 'Swimming pool', 'Wading pool']",1600000,Bearing BTS,620,7
11008093,Bangkok,Phasi Charoen,Condo,1.0,1.0,31,1,"[['BL36 Phasi Charoen MRT', 250]]",6.0,15,"['Basketball court', 'Cafes', 'Car Park', 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Jogging track', 'Mini-Mart', '24 hours security', 'Steam bath', 'Swimming pool']",1990000,Phasi Charoen MRT,250,13
10857821,Bangkok,Khlong San,Condo,1.0,1.0,37,2,"[['S8 Wongwian Yai BTS', 330], ['G1/S7 Krung Thon Buri BTS', 490]]",17.0,11,"['CCTV', 'Fitness corner', 'Function room', 'Library', '24 hours security', 'Swimming pool']",3650000,Wongwian Yai BTS,330,6
10724302,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,31,2,"[['PP10 Bang Krasor MRT', 460], ['PP11 Nonthaburi Civic Center MRT', 510]]",9.0,8,"['CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",1290000,Bang Krasor MRT,460,7
10918742,Bangkok,Sathon,Condo,1.0,1.0,39,3,"[['B2 Arkan Songkhro BRT', 120], ['B1 Sathorn BRT', 410], ['B3 Technic Krungthep BRT', 620]]",16.0,16,"['Covered car park', 'Club', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Multi-purpose hall', 'Pavillion', 'Sauna', '24 hours security', 'Swimming pool']",6200000,Arkan Songkhro,120,10
6356118,Bangkok,Bang Khun Thian,Townhouse,3.0,3.0,240,0,,14.0,9,[],3500000,-,0,0
11036277,Nonthaburi,Bang Bua Thong,Detached House,5.0,2.0,180,0,,8.0,9,"['CCTV', 'Playground', '24 hours security']",5600000,-,0,3
10944199,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,50,2,"[['PP10 Bang Krasor MRT', 90], ['PP11 Nonthaburi Civic Center MRT', 890]]",14.0,11,"['Covered car park', 'Lounge', '24 hours security', 'Swimming pool']",3900000,Bang Krasor MRT,90,4
10808184,Nonthaburi,Bang Bua Thong,Condo,1.0,1.0,27,2,"[['PP05 Bang Rak Yai MRT', 230], ['PP06 Bang Rak Noi Tha It MRT', 990]]",1.0,6,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1350000,Bang Rak Yai MRT,230,6
10971518,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,1,"[['PP11 Nonthaburi Civic Center MRT', 980]]",7.0,10,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1680000,Nonthaburi Civic Center MRT,980,7
11007731,Nonthaburi,Mueang Nonthaburi,Townhouse,4.0,3.0,18,0,,0.0,4,[],4890000,-,0,0
10161742,Bangkok,Pathum Wan,Condo,1.0,1.0,34,3,"[['E1 Chit Lom BTS', 330], ['E2 Ploen Chit BTS', 640], ['A7 Ratchaprarop Airport Link', 940]]",19.0,20,"['Basement car park', 'Fitness corner', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",9700000,Chit Lom BTS,330,6
10986300,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,100,0,,5.0,2,[],1600000,-,0,0
11031696,Bangkok,Phaya Thai,Condo,2.0,1.0,48,3,"[['N7 Saphan Kwai BTS', 100], ['BL12 Kamphaeng Phet MRT', 580], ['N6 Sena Ruam BTS', 740]]",15.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Sky Lounge', 'Swimming pool']",7690000,Saphan Kwai BTS,100,6
10610178,Bangkok,Watthana,Condo,1.0,1.0,48,2,"[['E6 Thong Lo BTS', 680], ['E5 Phrom Phong BTS', 760]]",18.0,20,"['Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",5700000,Thong Lo BTS,680,6
9987454,Bangkok,Huai Khwang,Condo,1.0,1.0,30,0,,9.0,13,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Multi-purpose hall', 'Pavillion', 'Sauna', '24 hours security', 'Swimming pool']",3000000,-,0,11
10843731,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,112,0,,1.0,1,"['Clubhouse', 'Community Garden', '24 hours security', 'Swimming pool']",2500000,-,0,4
11033391,Bangkok,Phasi Charoen,Condo,1.0,1.0,46,2,"[['BL34 Bang Wa MRT', 260], ['S12 Bang Wa BTS', 260]]",2.0,5,"['CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",3200000,Bang Wa MRT,260,6
11032154,Bangkok,Watthana,Condo,1.0,1.0,51,2,"[['E7 Ekkamai BTS', 270], ['E6 Thong Lo BTS', 800]]",16.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7500000,Ekkamai BTS,270,6
10605802,Bangkok,Bang Rak,Condo,1.0,1.0,55,3,"[['S4 Saint Louis BTS', 270], ['S3 Chong Nonsi BTS', 470], ['B1 Sathorn BRT', 570]]",20.0,20,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7200000,Saint Louis BTS,270,4
10726792,Bangkok,Bueng Kum,Townhouse,4.0,4.0,200,0,,4.0,12,[],3590000,-,0,0
11023118,Bangkok,Bang Rak,Condo,1.0,1.0,22,2,"[['BL27 Sam Yan MRT', 410], ['S2 Sala Daeng BTS', 960]]",18.0,20,"['Amphitheatre', 'Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Library', 'Mini-Mart', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",4400000,Sam Yan MRT,410,12
10958880,Bangkok,Phasi Charoen,Condo,1.0,1.0,38,2,"[['BL36 Phasi Charoen MRT', 350], ['BL37 Bang Khae MRT', 930]]",6.0,16,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Game room', 'Jogging track', 'Karaoke', 'Library', 'Mini golf range', 'Multi-purpose hall', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",2580000,Phasi Charoen MRT,350,14
10545567,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,28,2,"[['PP13 Yaek Tiwanon MRT', 30], ['PP12 Ministry of Public Health MRT', 960]]",2.0,5,"['Covered car park', 'CCTV', 'Fitness corner', 'Pool Deck', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",2190000,Yaek Tiwanon MRT,30,8
10835660,Samut Prakan,Bang Phli,Condo,1.0,1.0,79,0,,5.0,10,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1400000,-,0,8
10731258,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,34,2,"[['E16 Pu Chao BTS', 140], ['E15 Samrong BTS', 980]]",5.0,6,"['Car Park', 'Covered car park', ""Children's Playground"", 'CCTV', 'Gymnasium room', 'Jacuzzi', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool']",3590000,Pu Chao BTS,140,10
10759719,Samut Prakan,Bang Phli,Detached House,3.0,3.0,175,0,,0.0,1,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Meeting room', '24 hours security', 'Swimming pool']",7890000,-,0,9
9826734,Bangkok,Rat Burana,Condo,2.0,2.0,59,0,,0.0,4,"['CCTV', 'Sauna', '24 hours security', 'Swimming pool']",3750000,-,0,4
10613688,Bangkok,Watthana,Condo,1.0,1.0,52,0,,16.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7410000,-,0,5
10886981,Bangkok,Khlong Toei,Condo,1.0,1.0,52,1,"[['E9 On Nut BTS', 200]]",5.0,8,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Jacuzzi', 'Lift lobby', '24 hours security', 'Sky Lounge', 'Swimming pool']",4600000,On Nut BTS,200,9
11032845,Bangkok,Thung Khru,Detached House,4.0,4.0,170,0,,16.0,7,"['Adult Fitness Stations', 'Covered car park', ""Children's Playground"", 'Club', 'Clubhouse', 'Community Garden', 'CCTV', 'Playground', '24 hours security', 'Swimming pool', 'Wading pool']",6300000,-,0,11
10880385,Nonthaburi,Pak Kret,Detached House,4.0,2.0,290,0,,5.0,6,[],6590000,-,0,0
10939742,Bangkok,Bang Sue,Condo,1.0,1.0,28,2,"[['PP15 Bang Son MRT', 150], ['RW02 SRT Bang Son', 390]]",6.0,5,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Pavillion', '24 hours security', 'Swimming pool']",1530000,Bang Son MRT,150,7
10822282,Samut Prakan,Bang Bo,Townhouse,3.0,2.0,140,0,,15.0,11,"[""Children's Playground"", 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3490000,-,0,7
10986928,Samut Prakan,Bang Phli,Condo,1.0,1.0,25,0,,5.0,10,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1250000,-,0,8
10917705,Bangkok,Khlong Toei,Condo,1.0,1.0,27,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",20.0,20,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5490000,Phrom Phong BTS,650,7
10870647,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,120,0,,1.0,1,['24 hours security'],2250000,-,0,1
10564145,Samut Prakan,Bang Phli,Detached House,3.0,3.0,135,0,,3.0,4,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",4790000,-,0,7
8730525,Bangkok,Phaya Thai,Condo,1.0,1.0,45,2,"[['N6 Sena Ruam BTS', 300], ['N7 Saphan Kwai BTS', 700]]",14.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",5400000,Sena Ruam BTS,300,8
11046338,Nonthaburi,Pak Kret,Detached House,3.0,3.0,161,0,,6.0,2,"['Covered car park', 'Community Garden', 'CCTV', 'Playground', '24 hours security']",5990000,-,0,5
10892449,Nonthaburi,Bang Yai,Detached House,4.0,4.0,255,0,,2.0,5,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",8900000,-,0,5
8039566,Bangkok,Watthana,Condo,1.0,1.0,47,2,"[['E6 Thong Lo BTS', 730], ['E5 Phrom Phong BTS', 750]]",18.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool']",7900000,Thong Lo BTS,730,8
10724928,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,30,1,"[['E17 Chang Erawan BTS', 80]]",8.0,4,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1790000,Chang Erawan BTS,80,5
10233272,Nonthaburi,Pak Kret,Townhouse,3.0,2.0,69,0,,5.0,7,"['Community Garden', 'CCTV', '24 hours security']",2690000,-,0,3
10866695,Bangkok,Ratchathewi,Condo,1.0,1.0,39,3,"[['A8 Phaya Thai Airport Link', 120], ['N2 Phaya Thai BTS', 210], ['N3 Victory Monument BTS', 600]]",15.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool']",6900000,Phaya Thai,120,8
10911346,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,4.0,180,0,,15.0,12,[],5450000,-,0,0
10553687,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,23,2,"[['E21 Praek Sa BTS', 630], ['E20 Srinagarindra BTS', 940]]",5.0,6,"['Covered car park', 'CCTV', 'Fitness corner', 'Lounge', 'Mini-Mart', 'Multi-purpose hall', '24 hours security', 'Sky Lounge', 'Swimming pool']",1950000,Praek Sa BTS,630,9
10542092,Nonthaburi,Pak Kret,Condo,1.0,1.0,29,0,,7.0,9,"['Covered car park', 'CCTV', 'Fitness corner', 'Launderette', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",1800000,-,0,8
10856155,Bangkok,Phaya Thai,Condo,2.0,2.0,55,3,"[['N6 Sena Ruam BTS', 420], ['N7 Saphan Kwai BTS', 890], ['N5 Ari BTS', 940]]",10.0,20,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",4640000,Sena Ruam BTS,420,4
10270196,Samut Prakan,Bang Bo,Condo,1.0,1.0,30,0,,0.0,1,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1380000,-,0,6
11033417,Bangkok,Lat Krabang,Condo,1.0,1.0,30,0,,13.0,14,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1550000,-,0,8
11010876,Bangkok,Prawet,Townhouse,3.0,3.0,170,0,,4.0,2,"['CCTV', '24 hours security']",3400000,-,0,2
10709015,Bangkok,Wang Thonglang,Condo,1.0,1.0,26,0,,20.0,17,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1500000,-,0,5
10609415,Bangkok,Khlong Toei,Condo,1.0,1.0,33,2,"[['E6 Thong Lo BTS', 290], ['E7 Ekkamai BTS', 930]]",15.0,20,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Open car park', 'Sauna', '24 hours security', 'Spa pool', 'Steam bath', 'Swimming pool']",6590000,Thong Lo BTS,290,11
10628092,Samut Prakan,Bang Bo,Detached House,4.0,3.0,200,0,,1.0,2,"['Clubhouse', '24 hours security', 'Swimming pool']",3000000,-,0,3
10326123,Bangkok,Huai Khwang,Condo,1.0,1.0,31,0,,12.0,13,"['Covered car park', 'Fitness corner', 'Jacuzzi', 'Lounge', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",3450000,-,0,8
10800346,Nonthaburi,Sai Noi,Townhouse,4.0,2.0,100,0,,5.0,2,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2190000,-,0,6
10999089,Samut Prakan,Bang Phli,Townhouse,2.0,2.0,69,0,,9.0,9,[],1790000,-,0,0
10984875,Bangkok,Chatuchak,Condo,1.0,1.0,27,3,"[['BL13 Chatuchak Park MRT', 380], ['N8 Mo Chit BTS', 500], ['BL14 Phahon Yothin MRT', 940]]",4.0,20,"['Adventure park', 'Car Park', ""Children's Playground"", 'CCTV', 'Game room', 'Gymnasium room', 'Jacuzzi', 'Lift lobby', 'Lounge', 'Open car park', '24 hours security', 'Steam bath', 'Swimming pool']",3990000,Chatuchak Park MRT,380,13
11011619,Bangkok,Khlong Toei,Condo,1.0,1.0,48,2,"[['E7 Ekkamai BTS', 200], ['E8 Phra Khanong BTS', 680]]",17.0,19,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool']",8790000,Ekkamai BTS,200,8
10988395,Bangkok,Watthana,Condo,2.0,2.0,79,3,"[['BL21 Phetchaburi MRT', 410], ['E4 Asok BTS', 510], ['BL22 Sukhumvit MRT', 690]]",10.0,20,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",7725000,Phetchaburi MRT,410,6
11001554,Bangkok,Watthana,Condo,1.0,1.0,35,1,"[['E8 Phra Khanong BTS', 200]]",17.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Lounge', 'Multi-purpose hall', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",4950000,Phra Khanong BTS,200,11
9937778,Bangkok,Prawet,Townhouse,3.0,4.0,190,0,,3.0,6,"['Clubhouse', '24 hours security', 'Swimming pool']",6350000,-,0,3
10991547,Bangkok,Prawet,Condo,1.0,1.0,30,1,"[['A3 Ban Thap Chang Airport Link', 950]]",5.0,4,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1490000,Ban Thap Chang,950,8
10395751,Nonthaburi,Bang Kruai,Detached House,4.0,3.0,766,0,,0.0,1,[],8200000,-,0,0
11028208,Bangkok,Bang Na,Condo,2.0,1.0,44,1,"[['E12 Udom Suk BTS', 150]]",12.0,14,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Sauna', '24 hours security', 'Spa pool', 'Swimming pool', 'Wading pool']",4690000,Udom Suk BTS,150,12
8454046,Samut Prakan,Bang Phli,Detached House,3.0,2.0,120,0,,4.0,2,[],5700000,-,0,0
10974008,Bangkok,Nong Khaem,Townhouse,2.0,2.0,120,0,,3.0,5,['24 hours security'],2400000,-,0,1
10960919,Bangkok,Bang Rak,Condo,1.0,1.0,41,3,"[['S4 Saint Louis BTS', 210], ['S3 Chong Nonsi BTS', 440], ['B1 Sathorn BRT', 520]]",20.0,20,"['Amphitheatre', 'Car Park', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Pavillion', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool', 'Wading pool']",9950000,Saint Louis BTS,210,11
10990115,Bangkok,Chatuchak,Townhouse,3.0,4.0,227,0,,10.0,3,['Covered car park'],9800000,-,0,1
10966478,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,180,0,,8.0,10,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security']",4390000,-,0,7
